Number of frames: 1500
Frequency: 500
Units: mm

Frame,finger x,finger y,finger z,thumb x,thumb y,thumb z
339,592.364074707,-221.602600098,168.608993530,613.573913574,-232.775390625,128.609573364,
340,592.521118164,-222.412094116,168.824615479,613.776184082,-233.561233521,128.706848145,
341,592.669799805,-223.237289429,169.040344238,613.970825195,-234.359771729,128.816635132,
342,592.818847656,-224.069961548,169.259750366,614.175720215,-235.171264648,128.933120728,
343,592.945800781,-224.913513184,169.479125977,614.387390137,-235.997421265,129.053802490,
344,593.087829590,-225.767044067,169.700607300,614.588989258,-236.837875366,129.181060791,
345,593.220764160,-226.634124756,169.931503296,614.789611816,-237.688400269,129.315170288,
346,593.363830566,-227.511734009,170.177169800,614.986816406,-238.547042847,129.458419800,
347,593.524963379,-228.393386841,170.422302246,615.169921875,-239.420181274,129.604995728,
348,593.680358887,-229.286926270,170.679367065,615.371948242,-240.306503296,129.757049561,
349,593.821411133,-230.190261841,170.946105957,615.581176758,-241.198593140,129.915664673,
350,593.949340820,-231.101455688,171.215774536,615.791198730,-242.095321655,130.083099365,
351,594.078552246,-232.027160645,171.497970581,616.008544922,-242.986328125,130.261779785,
352,594.222778320,-232.963638306,171.790878296,616.203491211,-243.877151489,130.443038940,
353,594.369689941,-233.911926270,172.097656250,616.385742188,-244.778350830,130.626525879,
354,594.518554688,-234.871093750,172.412933350,616.562805176,-245.684555054,130.815704346,
355,594.645141602,-235.843612671,172.732192993,616.736633301,-246.595153809,131.016448975,
356,594.778930664,-236.830505371,173.066497803,616.903076172,-247.508712769,131.223861694,
357,594.921325684,-237.825469971,173.407348633,617.044494629,-248.421081543,131.435287476,
358,595.061767578,-238.832641602,173.760375977,,,,
359,595.184631348,-239.854888916,174.122711182,,,,
360,595.343139648,-240.896957397,174.498748779,,,,
361,595.497497559,-241.952331543,174.888229370,,,,
362,595.617187500,-243.022048950,175.290740967,617.806518555,-252.979248047,132.657043457,
363,595.746215820,-244.109375000,175.701293945,617.891723633,-253.905426025,132.928466797,
364,595.887145996,-245.200836182,176.128097534,,,,
365,596.031250000,-246.308502197,176.571533203,,,,
366,596.185668945,-247.422515869,177.026397705,,,,
367,596.308776855,-248.543075562,177.489517212,,,,
368,596.447998047,-249.672637939,177.962127686,618.498229980,-258.558837891,134.504104614,
369,596.577209473,-250.801956177,178.444259644,,,,
370,596.719909668,-251.940444946,178.938735962,,,,
371,596.853637695,-253.074371338,179.434982300,,,,
372,596.976074219,-254.217102051,179.942169189,,,,
373,597.107482910,-255.358993530,180.465423584,,,,
374,597.248107910,-256.504333496,180.986099243,,,,
375,597.370178223,-257.649566650,181.506988525,,,,
376,597.492431641,-258.795654297,182.041488647,,,,
377,597.607971191,-259.940734863,182.574035645,,,,
378,597.709838867,-261.081085205,183.105697632,,,,
379,597.817077637,-262.231109619,183.643463135,,,,
380,597.932922363,-263.370483398,184.193832397,,,,
381,598.047363281,-264.516693115,184.745590210,,,,
382,598.144714355,-265.662261963,185.299270630,,,,
383,598.270874023,-266.811431885,185.865203857,,,,
384,598.390319824,-267.958374023,186.450546265,,,,
385,598.493591309,-269.110931396,187.034683228,,,,
386,598.610778809,-270.266143799,187.629913330,,,,
387,598.715942383,-271.416381836,188.237960815,,,,
388,598.829284668,-272.569854736,188.855880737,,,,
389,598.949279785,-273.718780518,189.490325928,,,,
390,599.056945801,-274.875396729,190.134521484,,,,
391,599.183288574,-276.019531250,190.790527344,,,,
392,599.289001465,-277.172760010,191.462554932,,,,
393,599.390502930,-278.318084717,192.138107300,,,,
394,599.508972168,-279.470825195,192.836700439,,,,
395,599.617004395,-280.613128662,193.549026489,,,,
396,599.735290527,-281.753234863,194.275436401,,,,
397,599.848510742,-282.892028809,195.014755249,,,,
398,599.962524414,-284.022277832,195.771224976,,,,
399,600.074584961,-285.154144287,196.538635254,,,,
400,600.191589355,-286.272552490,197.318572998,,,,
401,600.300354004,-287.395935059,198.117156982,,,,
402,600.390869141,-288.508361816,198.924041748,,,,
403,600.520751953,-289.611755371,199.748657227,,,,
404,600.631835938,-290.716888428,200.577758789,,,,
405,600.721069336,-291.809844971,201.417129517,,,,
406,600.869079590,-292.900543213,202.272705078,,,,
407,600.941284180,-293.983306885,203.123489380,,,,
408,601.031311035,-295.056793213,203.989639282,,,,
409,601.145812988,-296.130126953,204.877426147,,,,
410,601.216003418,-297.194610596,205.764862061,,,,
411,601.314392090,-298.251922607,206.663879395,,,,
412,601.422790527,-299.304901123,207.578521729,,,,
413,601.491394043,-300.351776123,208.493957520,,,,
414,601.586914063,-301.390014648,209.422912598,,,,
415,601.701293945,-302.428466797,210.366241455,,,,
416,601.770874023,-303.460632324,211.313888550,,,,
417,601.835815430,-304.486206055,212.261611938,,,,
418,601.942260742,-305.506469727,213.223785400,,,,
419,602.043579102,-306.518432617,214.196441650,,,,
420,602.109924316,-307.527923584,215.164398193,,,,
421,602.178710938,-308.529815674,216.139617920,,,,
422,602.286926270,-309.525726318,217.128799438,,,,
423,602.355041504,-310.515472412,218.116760254,,,,
424,602.433715820,-311.493865967,219.112075806,,,,
425,602.498535156,-312.469116211,220.115264893,,,,
426,602.588745117,-313.439025879,221.128509521,,,,
427,602.683227539,-314.397521973,222.147140503,,,,
428,602.763000488,-315.346588135,223.170333862,,,,
429,602.829711914,-316.286895752,224.194961548,,,,
430,602.889526367,-317.225555420,225.221221924,,,,
431,602.958190918,-318.156524658,226.263214111,,,,
432,603.039367676,-319.076690674,227.310211182,,,,
433,603.124511719,-319.988067627,228.357589722,621.064270020,-320.516876221,179.909515381,
434,603.192749023,-320.890075684,229.418228149,621.005859375,-321.308624268,180.911087036,
435,603.274658203,-321.781372070,230.486633301,620.953613281,-322.100006104,181.925735474,
436,603.343933105,-322.664611816,231.561630249,620.889099121,-322.893890381,182.948867798,
437,603.441467285,-323.541564941,232.656906128,620.836608887,-323.685455322,183.978851318,
438,603.510742188,-324.412109375,233.745574951,620.781921387,-324.478912354,185.012542725,
439,603.585815430,-325.275604248,234.849853516,620.721008301,-325.275543213,186.059829712,
440,603.669616699,-326.137054443,235.962371826,620.673461914,-326.071289063,187.115737915,
441,603.761657715,-326.993713379,237.089889526,620.617187500,-326.868682861,188.169601440,
442,603.843261719,-327.846038818,238.223510742,620.578308105,-327.666351318,189.234069824,
443,603.920349121,-328.698760986,239.363967896,620.546875000,-328.462951660,190.306167603,
444,604.006591797,-329.551300049,240.509017944,620.518432617,-329.260284424,191.380096436,
445,604.083740234,-330.400848389,241.667419434,620.482788086,-330.061157227,192.460494995,
446,604.171020508,-331.250885010,242.831756592,620.444519043,-330.862670898,193.541198730,
447,604.254333496,-332.099334717,244.006439209,620.421447754,-331.661407471,194.623779297,
448,604.345886230,-332.948242188,245.179000854,620.394104004,-332.463867188,195.714828491,
449,604.444946289,-333.798492432,246.365905762,620.380249023,-333.266906738,196.804412842,
450,604.552185059,-334.649078369,247.552566528,620.357971191,-334.069976807,197.884246826,
451,604.657470703,-335.502014160,248.745681763,620.320922852,-334.872161865,198.960937500,
452,604.760009766,-336.356903076,249.937423706,620.310729980,-335.672760010,200.036178589,
453,604.882263184,-337.209716797,251.134735107,620.303833008,-336.472656250,201.111114502,
454,604.987060547,-338.062469482,252.334503174,620.287109375,-337.270080566,202.179702759,
455,605.117858887,-338.916137695,253.534484863,620.261718750,-338.064331055,203.235137939,
456,605.247924805,-339.770599365,254.732269287,620.235168457,-338.856170654,204.289779663,
457,605.356872559,-340.622894287,255.928115845,620.222106934,-339.643463135,205.342147827,
458,605.465515137,-341.475677490,257.120056152,620.198120117,-340.425018311,206.394348145,
459,605.570922852,-342.329071045,258.307098389,620.170776367,-341.199035645,207.441238403,
460,605.694519043,-343.181335449,259.500427246,620.141418457,-341.967254639,208.481613159,
461,605.807434082,-344.029083252,260.681915283,620.105346680,-342.730377197,209.533950806,
462,605.899475098,-344.875885010,261.858764648,620.069396973,-343.480804443,210.578613281,
463,606.004272461,-345.719055176,263.029876709,620.025573730,-344.213500977,211.619979858,
464,606.113952637,-346.553161621,264.201538086,619.961547852,-344.932556152,212.666519165,
465,606.218383789,-347.382476807,265.361602783,619.876159668,-345.641448975,213.702377319,
466,606.307556152,-348.203735352,266.525421143,619.779479980,-346.339935303,214.736724854,
467,606.399658203,-349.016754150,267.677520752,619.708557129,-347.019592285,215.782669067,
468,606.471801758,-349.816833496,268.830902100,619.658081055,-347.683319092,216.833694458,
469,606.547424316,-350.603363037,269.977355957,619.589599609,-348.332092285,217.885543823,
470,606.625122070,-351.376800537,271.125000000,619.465332031,-348.963500977,218.932830811,
471,606.703430176,-352.136810303,272.274017334,619.315917969,-349.592041016,219.983657837,
472,606.793762207,-352.882873535,273.429473877,619.230529785,-350.210632324,221.047607422,
473,606.883850098,-353.619628906,274.581665039,619.144592285,-350.806427002,222.118148804,
474,606.962280273,-354.346496582,275.742004395,619.008483887,-351.392181396,223.185760498,
475,607.035400391,-355.065093994,276.900909424,618.894714355,-351.975158691,224.260101318,
476,607.107727051,-355.776641846,278.073211670,618.785339355,-352.543579102,225.348739624,
477,607.201232910,-356.474578857,279.241607666,618.663269043,-353.098052979,226.432373047,
478,607.297851563,-357.158782959,280.420684814,618.553527832,-353.659240723,227.521133423,
479,607.398803711,-357.831024170,281.599212646,618.412658691,-354.217132568,228.614440918,
480,607.485717773,-358.494964600,282.782165527,618.284423828,-354.759368896,229.706085205,
481,607.559936523,-359.156127930,283.960296631,618.187988281,-355.307495117,230.798400879,
482,607.663940430,-359.806488037,285.143341064,618.075378418,-355.852600098,231.890502930,
483,607.787536621,-360.451446533,286.320251465,617.973266602,-356.395019531,232.983612061,
484,607.896118164,-361.091156006,287.503265381,617.892944336,-356.945220947,234.076766968,
485,607.983886719,-361.726928711,288.676422119,617.790527344,-357.492401123,235.164642334,
486,608.069946289,-362.357452393,289.841857910,617.713806152,-358.039398193,236.249450684,
487,608.183227539,-362.982604980,291.000640869,617.640380859,-358.593200684,237.331054688,
488,608.306335449,-363.606994629,292.157714844,617.534545898,-359.143218994,238.404449463,
489,608.387207031,-364.229339600,293.293029785,617.476440430,-359.691711426,239.484741211,
490,608.485290527,-364.839019775,294.426635742,617.409545898,-360.240447998,240.557281494,
491,608.600280762,-365.444793701,295.551116943,617.299682617,-360.782043457,241.610473633,
492,608.697570801,-366.055175781,296.665740967,617.240661621,-361.320709229,242.671859741,
493,608.807128906,-366.655029297,297.771484375,617.165283203,-361.852142334,243.727798462,
494,608.900207520,-367.245971680,298.861511230,617.075805664,-362.372070313,244.775070190,
495,608.980346680,-367.835205078,299.952758789,617.016845703,-362.892028809,245.827133179,
496,609.089050293,-368.421356201,301.041351318,616.906433105,-363.403045654,246.863723755,
497,609.200073242,-369.000183105,302.127655029,616.829528809,-363.905578613,247.908325195,
498,609.271423340,-369.573333740,303.214630127,616.762084961,-364.408233643,248.955795288,
499,609.377441406,-370.144714355,304.303344727,616.663574219,-364.901306152,249.992218018,
500,609.518981934,-370.708435059,305.406250000,616.599548340,-365.389434814,251.038085938,
501,609.613769531,-371.268798828,306.499755859,616.512451172,-365.872589111,252.079208374,
502,609.731628418,-371.820404053,307.601898193,616.436279297,-366.351013184,253.122695923,
503,609.876770020,-372.364410400,308.721496582,616.366088867,-366.818847656,254.170211792,
504,609.986633301,-372.909332275,309.837219238,616.289672852,-367.279083252,255.207839966,
505,610.107727051,-373.438140869,310.969421387,616.207580566,-367.732879639,256.246582031,
506,610.235717773,-373.965637207,312.100524902,616.118957520,-368.177551270,257.289916992,
507,610.385742188,-374.488006592,313.244018555,616.052978516,-368.611419678,258.331085205,
508,610.524169922,-374.995971680,314.387969971,615.973693848,-369.034973145,259.372009277,
509,610.670166016,-375.500122070,315.536041260,615.883361816,-369.447357178,260.419891357,
510,610.831542969,-375.991821289,316.700042725,615.785034180,-369.850830078,261.464111328,
511,610.962646484,-376.474456787,317.851348877,615.691528320,-370.241699219,262.509460449,
512,611.140197754,-376.951293945,319.018402100,615.609863281,-370.622161865,263.557708740,
513,611.282958984,-377.417663574,320.179107666,615.509155273,-370.995513916,264.597778320,
514,611.455749512,-377.872497559,321.349212646,615.424865723,-371.354095459,265.643585205,
515,611.611816406,-378.317565918,322.508850098,615.340515137,-371.710510254,266.687500000,
516,611.768432617,-378.747741699,323.672607422,615.221923828,-372.052764893,267.727935791,
517,611.924621582,-379.168609619,324.835052490,615.137756348,-372.388916016,268.775238037,
518,612.070861816,-379.572662354,325.990631104,615.044250488,-372.717651367,269.816223145,
519,612.240417480,-379.965270996,327.149169922,614.948974609,-373.032409668,270.859375000,
520,612.372436523,-380.346466064,328.294158936,614.867919922,-373.345764160,271.898681641,
521,612.527648926,-380.714050293,329.445129395,614.767639160,-373.647857666,272.936706543,
522,612.668334961,-381.063903809,330.576660156,614.682128906,-373.940612793,273.984344482,
523,612.812316895,-381.402526855,331.711303711,614.604125977,-374.237640381,275.026214600,
524,612.966979980,-381.720611572,332.837432861,614.506225586,-374.524078369,276.059875488,
525,613.087646484,-382.022338867,333.949279785,614.406677246,-374.805725098,277.089782715,
526,613.216918945,-382.314605713,335.066040039,614.333984375,-375.092468262,278.122741699,
527,613.349365234,-382.586151123,336.169342041,614.262084961,-375.370635986,279.158172607,
528,613.465698242,-382.840881348,337.272583008,614.177429199,-375.640716553,280.186798096,
529,613.571350098,-383.088195801,338.367492676,614.113220215,-375.915863037,281.212402344,
530,613.681518555,-383.321563721,339.456787109,614.056823730,-376.184875488,282.243377686,
531,613.775634766,-383.538848877,340.545989990,613.975952148,-376.445007324,283.266387939,
532,613.907287598,-383.749298096,341.635437012,613.893798828,-376.709472656,284.276092529,
533,614.018554688,-383.952178955,342.718841553,613.831542969,-376.968902588,285.290283203,
534,614.109008789,-384.146331787,343.797454834,613.761779785,-377.215209961,286.298065186,
535,614.189086914,-384.335388184,344.868743896,613.689392090,-377.456909180,287.291625977,
536,614.300415039,-384.516906738,345.943695068,613.611511230,-377.699584961,288.280822754,
537,614.419555664,-384.690765381,347.022033691,613.533386230,-377.929321289,289.269958496,
538,614.530151367,-384.858184814,348.094360352,613.444824219,-378.142730713,290.241271973,
539,614.609863281,-385.018829346,349.156829834,613.339355469,-378.352081299,291.196411133,
540,614.701904297,-385.172637939,350.228973389,613.248535156,-378.555572510,292.152374268,
541,614.807556152,-385.325469971,351.293640137,613.155334473,-378.746673584,293.104217529,
542,614.911437988,-385.475708008,352.358459473,613.057556152,-378.925292969,294.044128418,
543,615.009643555,-385.619323730,353.433013916,612.948364258,-379.094116211,294.967651367,
544,615.101440430,-385.757751465,354.496612549,612.820190430,-379.255493164,295.880371094,
545,615.201416016,-385.895446777,355.560974121,612.701171875,-379.407958984,296.794403076,
546,615.325317383,-386.030181885,356.636901855,612.588989258,-379.549377441,297.700439453,
547,615.447998047,-386.164428711,357.709167480,612.485229492,-379.676513672,298.590118408,
548,615.568054199,-386.290740967,358.771972656,612.372802734,-379.791931152,299.468170166,
549,615.663391113,-386.412048340,359.831878662,612.242309570,-379.901885986,300.339721680,
550,615.768737793,-386.530548096,360.893646240,612.101318359,-380.000396729,301.211547852,
551,615.866821289,-386.642517090,361.940856934,611.946044922,-380.087463379,302.075195313,
552,615.974609375,-386.748016357,362.997741699,611.782104492,-380.162261963,302.935699463,
553,616.104553223,-386.844207764,364.055877686,611.640686035,-380.227203369,303.804779053,
554,616.220581055,-386.933746338,365.096405029,611.500976563,-380.281524658,304.672607422,
555,616.331726074,-387.016387939,366.137756348,611.356079102,-380.324859619,305.538665771,
556,616.439453125,-387.092773438,367.178619385,611.226379395,-380.355926514,306.407165527,
557,616.553527832,-387.160797119,368.219299316,611.088012695,-380.376220703,307.283233643,
558,616.671203613,-387.222015381,369.253448486,610.929748535,-380.388488770,308.164306641,
559,616.789001465,-387.275939941,370.290618896,610.801208496,-380.387023926,309.055725098,
560,616.921508789,-387.321441650,371.335662842,610.682312012,-380.376251221,309.957153320,
561,617.043884277,-387.357299805,372.371826172,610.548828125,-380.358551025,310.857910156,
562,617.183654785,-387.383178711,373.416595459,610.421447754,-380.331665039,311.765502930,
563,617.340209961,-387.398864746,374.462188721,610.302246094,-380.293365479,312.683410645,
564,617.483459473,-387.409210205,375.511047363,610.187011719,-380.240203857,313.614318848,
565,617.634460449,-387.405364990,376.554351807,610.064636230,-380.178192139,314.550231934,
566,617.791320801,-387.390533447,377.596130371,609.947875977,-380.106506348,315.490539551,
567,617.951416016,-387.367340088,378.640716553,609.842712402,-380.021423340,316.438629150,
568,618.101501465,-387.335632324,379.679046631,609.734008789,-379.928344727,317.391754150,
569,618.249206543,-387.293151855,380.707336426,609.628356934,-379.827239990,318.352478027,
570,618.413452148,-387.244232178,381.733795166,609.526428223,-379.718963623,319.310394287,
571,618.575927734,-387.184082031,382.761413574,609.428161621,-379.600067139,320.263977051,
572,618.744689941,-387.117095947,383.782714844,609.341613770,-379.473754883,321.221710205,
573,618.918579102,-387.046234131,384.796447754,609.272277832,-379.350067139,322.178314209,
574,619.086608887,-386.970489502,385.800903320,609.217224121,-379.233032227,323.127258301,
575,619.246337891,-386.893768311,386.800567627,609.148437500,-379.121765137,324.062530518,
576,619.406921387,-386.813873291,387.795135498,609.087097168,-379.016418457,324.989288330,
577,619.568054199,-386.728424072,388.778442383,609.054626465,-378.918212891,325.914428711,
578,619.741394043,-386.640502930,389.750335693,609.028625488,-378.828613281,326.830352783,
579,619.903747559,-386.550018311,390.713104248,609.011352539,-378.755462646,327.736480713,
580,620.049072266,-386.461853027,391.661956787,609.005126953,-378.696411133,328.633514404,
581,620.187805176,-386.371276855,392.599365234,609.005065918,-378.650756836,329.516357422,
582,620.337402344,-386.279113770,393.531341553,609.001586914,-378.619567871,330.381256104,
583,620.493225098,-386.185638428,394.447265625,608.992980957,-378.600921631,331.230010986,
584,620.638427734,-386.087890625,395.350433350,608.990539551,-378.596313477,332.064788818,
585,620.764282227,-385.993316650,396.232391357,608.987670898,-378.600646973,332.878875732,
586,620.912963867,-385.903686523,397.109924316,608.992614746,-378.610534668,333.679992676,
587,621.044738770,-385.813323975,397.970550537,609.000793457,-378.630645752,334.468383789,
588,621.165649414,-385.723907471,398.810211182,608.992919922,-378.658599854,335.237548828,
589,621.288696289,-385.639709473,399.640411377,608.988952637,-378.692321777,335.989990234,
590,621.388854980,-385.559143066,400.461120605,608.989074707,-378.731170654,336.736328125,
591,621.495056152,-385.481414795,401.267852783,608.990600586,-378.774139404,337.474365234,
592,621.592590332,-385.408386230,402.059143066,608.988525391,-378.821044922,338.202117920,
593,621.683959961,-385.336639404,402.843170166,608.993652344,-378.869445801,338.928375244,
594,621.788879395,-385.262634277,403.617828369,609.001281738,-378.915771484,339.644226074,
595,621.895446777,-385.186492920,404.379425049,608.990173340,-378.959472656,340.351379395,
596,622.003295898,-385.113342285,405.134918213,608.973144531,-379.000457764,341.052429199,
597,622.098327637,-385.037567139,405.881042480,608.966064453,-379.031097412,341.749298096,
598,622.182617188,-384.960449219,406.621612549,608.965026855,-379.053649902,342.441741943,
599,622.269348145,-384.876220703,407.354675293,608.951965332,-379.067932129,343.130065918,
600,622.360229492,-384.785888672,408.085693359,608.930725098,-379.067382813,343.818054199,
601,622.439819336,-384.685150146,408.807067871,608.915710449,-379.054809570,344.506408691,
602,622.540405273,-384.573852539,409.528747559,608.875976563,-379.030609131,345.185699463,
603,622.623840332,-384.454589844,410.245117188,608.841186523,-378.992736816,345.862884521,
604,622.694152832,-384.328430176,410.952087402,608.813720703,-378.939819336,346.540161133,
605,622.778503418,-384.195648193,411.657653809,608.773559570,-378.872344971,347.213195801,
606,622.887023926,-384.054534912,412.367340088,608.741638184,-378.790039063,347.893890381,
607,622.978393555,-383.901824951,413.074401855,608.704956055,-378.689483643,348.572448730,
608,623.043884277,-383.742340088,413.771209717,608.669067383,-378.574432373,349.251312256,
609,623.115295410,-383.573699951,414.470886230,608.612548828,-378.445098877,349.929718018,
610,623.209899902,-383.396575928,415.173126221,608.535522461,-378.303497314,350.601928711,
611,623.322387695,-383.204925537,415.874572754,608.484069824,-378.149993896,351.273010254,
612,623.377990723,-383.003234863,416.562011719,608.442382813,-377.981262207,351.948974609,
613,623.459411621,-382.789154053,417.256103516,608.379455566,-377.799407959,352.621917725,
614,623.564697266,-382.566253662,417.955200195,608.306396484,-377.607604980,353.289276123,
615,623.649169922,-382.338592529,418.647003174,608.235534668,-377.406585693,353.954406738,
616,623.727111816,-382.096466064,419.333648682,608.197326660,-377.191558838,354.621704102,
617,623.822937012,-381.849670410,420.023681641,608.132568359,-376.967773438,355.276306152,
618,623.909240723,-381.600067139,420.709075928,608.045104980,-376.744171143,355.908996582,
619,623.985839844,-381.340515137,421.392730713,608.004150391,-376.521728516,356.539245605,
620,624.072937012,-381.072265625,422.077667236,607.952636719,-376.299743652,357.154052734,
621,624.163879395,-380.807312012,422.758819580,607.876953125,-376.086547852,357.753051758,
622,624.250427246,-380.538360596,423.432769775,607.827575684,-375.881011963,358.345123291,
623,624.316772461,-380.267761230,424.102966309,607.794982910,-375.681671143,358.923858643,
624,624.403930664,-380.000274658,424.766265869,607.745239258,-375.496063232,359.492309570,
625,624.501403809,-379.733154297,425.432800293,607.688781738,-375.324707031,360.047210693,
626,624.568725586,-379.467193604,426.082580566,607.650085449,-375.166168213,360.587066650,
627,624.657836914,-379.207489014,426.734344482,607.633483887,-375.018737793,361.116149902,
628,624.748107910,-378.945526123,427.373809814,607.610717773,-374.887207031,361.633270264,
629,624.817321777,-378.685455322,428.003997803,607.578063965,-374.771209717,362.129394531,
630,624.920715332,-378.426849365,428.630157471,607.531921387,-374.673583984,362.615051270,
631,624.999328613,-378.171417236,429.239593506,607.499877930,-374.594970703,363.098999023,
632,625.056884766,-377.914642334,429.838073730,607.489562988,-374.525665283,363.569244385,
633,625.133911133,-377.658569336,430.435913086,607.471984863,-374.469879150,364.031311035,
634,625.200988770,-377.404724121,431.019317627,607.448669434,-374.426727295,364.482147217,
635,625.254699707,-377.148406982,431.587463379,607.441345215,-374.391876221,364.932037354,
636,625.308471680,-376.890960693,432.144683838,607.447387695,-374.366577148,365.378112793,
637,625.347656250,-376.634948730,432.691070557,607.436401367,-374.347229004,365.806427002,
638,625.387023926,-376.374542236,433.225433350,607.420043945,-374.335723877,366.234710693,
639,625.408203125,-376.110443115,433.745697021,607.407775879,-374.329620361,366.656250000,
640,625.445739746,-375.846740723,434.253662109,607.396118164,-374.322906494,367.067962646,
641,625.474365234,-375.577117920,434.752716064,607.386596680,-374.317687988,367.476623535,
642,625.482910156,-375.304077148,435.239349365,607.377441406,-374.314758301,367.884948730,
643,625.498046875,-375.034423828,435.721099854,607.356933594,-374.310729980,368.290069580,
644,625.519836426,-374.756256104,436.192840576,607.337951660,-374.306549072,368.688751221,
645,625.523010254,-374.477600098,436.648132324,607.322753906,-374.300903320,369.087463379,
646,625.548034668,-374.199676514,437.110900879,607.309570313,-374.290039063,369.489746094,
647,625.564941406,-373.918090820,437.567321777,607.286499023,-374.276489258,369.883087158,
648,625.574829102,-373.641693115,438.016937256,607.267211914,-374.254699707,370.275878906,
649,625.625976563,-373.370239258,438.463775635,607.261047363,-374.224487305,370.672821045,
650,625.649475098,-373.102508545,438.899719238,607.231140137,-374.185607910,371.064086914,
651,625.663452148,-372.841522217,439.326293945,607.188781738,-374.141448975,371.454345703,
652,625.728942871,-372.588226318,439.758544922,607.150878906,-374.090667725,371.844757080,
653,625.762512207,-372.337310791,440.174743652,607.120361328,-374.027923584,372.235900879,
654,625.772033691,-372.090942383,440.576904297,607.091613770,-373.957275391,372.629394531,
655,625.813476563,-371.851318359,440.980834961,607.070556641,-373.874481201,373.032592773,
656,625.870422363,-371.617980957,441.380279541,607.056823730,-373.782043457,373.439453125,
657,625.885986328,-371.385833740,441.763824463,607.035522461,-373.680328369,373.843811035,
658,625.928283691,-371.154174805,442.147888184,606.992492676,-373.564392090,374.251434326,
659,625.978881836,-370.924438477,442.524566650,606.935546875,-373.434051514,374.661895752,
660,625.996520996,-370.695861816,442.889251709,606.885559082,-373.292053223,375.072692871,
661,626.011352539,-370.458007813,443.242919922,606.837341309,-373.137786865,375.491882324,
662,626.053894043,-370.220611572,443.604400635,606.803344727,-372.963714600,375.919860840,
663,626.078613281,-369.982269287,443.954193115,606.742309570,-372.779541016,376.337249756,
664,626.092285156,-369.732788086,444.290527344,606.663635254,-372.588287354,376.747070313,
665,626.127014160,-369.479003906,444.630462646,606.601562500,-372.390136719,377.158447266,
666,626.136779785,-369.229736328,444.952087402,606.551391602,-372.185485840,377.562835693,
667,626.153747559,-368.975280762,445.279449463,606.497497559,-371.978271484,377.955169678,
668,626.181884766,-368.718688965,445.600158691,606.421997070,-371.778656006,378.337951660,
669,626.195373535,-368.469268799,445.914093018,606.364013672,-371.578094482,378.719238281,
670,626.217529297,-368.218353271,446.225219727,606.315490723,-371.372192383,379.093902588,
671,626.235290527,-367.971160889,446.528686523,606.253845215,-371.170501709,379.457153320,
672,626.229125977,-367.739379883,446.817718506,606.185668945,-370.977447510,379.808013916,
673,626.239624023,-367.508087158,447.107879639,606.122436523,-370.789855957,380.147674561,
674,626.236572266,-367.283782959,447.391662598,606.061523438,-370.604370117,380.477294922,
675,626.236511230,-367.073150635,447.675384521,605.979187012,-370.426544189,380.795654297,
676,626.228576660,-366.869537354,447.950897217,605.904602051,-370.261108398,381.101928711,
677,626.215759277,-366.663970947,448.218261719,605.835571289,-370.107849121,381.401031494,
678,626.187194824,-366.462799072,448.476074219,605.768371582,-369.965759277,381.689758301,
679,626.167480469,-366.264801025,448.732818604,605.703918457,-369.830535889,381.965576172,
680,626.146545410,-366.064331055,448.988891602,605.622558594,-369.706481934,382.231048584,
681,626.116333008,-365.859649658,449.233489990,605.544799805,-369.593475342,382.487915039,
682,626.075744629,-365.649078369,449.473968506,605.465942383,-369.489288330,382.738433838,
683,626.024841309,-365.440368652,449.706298828,605.399780273,-369.388366699,382.992248535,
684,625.984680176,-365.221099854,449.933563232,605.317321777,-369.289489746,383.236694336,
685,625.940551758,-364.993225098,450.151275635,605.226867676,-369.192047119,383.475250244,
686,625.882812500,-364.760803223,450.363067627,605.148559570,-369.091979980,383.718017578,
687,625.817382813,-364.528228760,450.572845459,605.069396973,-368.989685059,383.956451416,
688,625.749450684,-364.280212402,450.778961182,604.991149902,-368.890075684,384.197570801,
689,625.693725586,-364.029296875,450.984130859,604.917541504,-368.792816162,384.446105957,
690,625.622131348,-363.776214600,451.181365967,604.842041016,-368.692840576,384.691772461,
691,625.556274414,-363.512725830,451.377868652,604.758239746,-368.594757080,384.939514160,
692,625.494079590,-363.239440918,451.574340820,604.679504395,-368.495422363,385.188903809,
693,625.421569824,-362.964874268,451.768310547,604.585937500,-368.393432617,385.433410645,
694,625.341186523,-362.675445557,451.961181641,604.489074707,-368.287353516,385.684356689,
695,625.279113770,-362.381835938,452.151062012,604.427612305,-368.176116943,385.946502686,
696,625.202148438,-362.082855225,452.338500977,604.378173828,-368.062438965,386.214538574,
697,625.130249023,-361.775360107,452.521514893,604.307983398,-367.942657471,386.483398438,
698,625.053894043,-361.467834473,452.699707031,604.217773438,-367.815948486,386.753082275,
699,624.946716309,-361.153320313,452.863647461,604.120971680,-367.679443359,387.021057129,
700,624.862670898,-360.830291748,453.030090332,604.038696289,-367.534881592,387.295654297,
701,624.742919922,-360.509185791,453.182922363,603.971801758,-367.381011963,387.580047607,
702,624.627807617,-360.179687500,453.334411621,603.922851563,-367.211791992,387.868316650,
703,624.520935059,-359.853149414,453.480926514,603.838256836,-367.036590576,388.154602051,
704,624.358154297,-359.526275635,453.608398438,603.733764648,-366.854461670,388.438751221,
705,624.234069824,-359.194244385,453.741485596,603.667907715,-366.657165527,388.732940674,
706,624.079101563,-358.864898682,453.865203857,603.598510742,-366.450531006,389.036743164,
