Number of frames: 1500
Frequency: 500
Units: mm

Frame,finger x,finger y,finger z,thumb x,thumb y,thumb z
339,630.525878906,-270.589202881,190.626770020,637.610351563,-264.114105225,139.810058594,
340,630.816467285,-271.357299805,191.200897217,637.790466309,-264.687866211,140.184783936,
341,631.095458984,-272.125610352,191.766983032,637.927673340,-265.272094727,140.567840576,
342,631.390502930,-272.889312744,192.335968018,638.108825684,-265.853088379,140.965301514,
343,631.676147461,-273.648345947,192.922210693,638.310119629,-266.440460205,141.377761841,
344,631.947326660,-274.400024414,193.504211426,638.459167480,-267.046020508,141.792358398,
345,632.215515137,-275.150665283,194.085494995,638.602172852,-267.653167725,142.220489502,
346,632.493713379,-275.894348145,194.678680420,638.796325684,-268.255249023,142.667877197,
347,632.770690918,-276.634002686,195.284057617,638.979553223,-268.868560791,143.121795654,
348,633.027160645,-277.369140625,195.894149780,639.124023438,-269.495635986,143.589019775,
349,633.280883789,-278.100311279,196.500213623,639.289672852,-270.122222900,144.067108154,
350,633.538940430,-278.825897217,197.119033813,639.479431152,-270.741149902,144.553817749,
351,633.796020508,-279.549011230,197.748641968,639.648742676,-271.365631104,145.051010132,
352,634.059326172,-280.270233154,198.385513306,639.771179199,-272.003356934,145.557388306,
353,634.307006836,-280.989685059,199.020217896,639.906066895,-272.642517090,146.080245972,
354,634.560302734,-281.710998535,199.658798218,640.091369629,-273.273559570,146.621505737,
355,634.781677246,-282.438171387,200.300552368,640.263122559,-273.902862549,147.168655396,
356,635.021545410,-283.163482666,200.951171875,640.385803223,-274.538299561,147.723800659,
357,635.250549316,-283.891265869,201.605911255,640.505493164,-275.176483154,148.294006348,
358,635.498962402,-284.621215820,202.266296387,640.657348633,-275.808929443,148.875274658,
359,635.731018066,-285.351623535,202.926467896,640.825561523,-276.438476563,149.461181641,
360,635.964050293,-286.082458496,203.586807251,640.971374512,-277.076690674,150.047302246,
361,636.179809570,-286.814636230,204.255630493,641.084106445,-277.721740723,150.638061523,
362,636.392456055,-287.551391602,204.931427002,641.215454102,-278.364105225,151.237457275,
363,636.619323730,-288.289001465,205.609313965,641.374450684,-279.009704590,151.838073730,
364,636.829223633,-289.028167725,206.284667969,641.520507813,-279.665313721,152.434783936,
365,637.040832520,-289.769256592,206.959976196,641.642944336,-280.335510254,153.024551392,
366,637.248291016,-290.512054443,207.640228271,641.761291504,-281.019439697,153.613220215,
367,637.453552246,-291.260711670,208.318649292,641.908447266,-281.709838867,154.202072144,
368,637.648071289,-292.013641357,208.996734619,642.078308105,-282.407562256,154.788497925,
369,637.834167480,-292.770843506,209.684600830,642.231384277,-283.113647461,155.370727539,
370,638.021972656,-293.538452148,210.373184204,642.370178223,-283.828948975,155.951477051,
371,638.214782715,-294.311767578,211.062744141,642.506286621,-284.555480957,156.533889771,
372,638.410827637,-295.095916748,211.759109497,642.628906250,-285.290954590,157.114532471,
373,638.594665527,-295.889770508,212.458557129,642.751953125,-286.034057617,157.697616577,
374,638.775573730,-296.691955566,213.165634155,642.905029297,-286.777404785,158.292053223,
375,638.965270996,-297.505065918,213.884475708,643.059448242,-287.519348145,158.892333984,
376,639.158935547,-298.327270508,214.611877441,643.209289551,-288.262268066,159.499114990,
377,639.356994629,-299.159027100,215.351913452,643.359191895,-289.009246826,160.120071411,
378,639.564392090,-299.995971680,216.106994629,643.509887695,-289.756042480,160.754348755,
379,639.780334473,-300.840484619,216.879638672,643.653625488,-290.496826172,161.400375366,
380,639.994750977,-301.692840576,217.664154053,643.785095215,-291.240203857,162.055221558,
381,640.201660156,-302.546447754,218.459808350,643.899047852,-291.987060547,162.718490601,
382,640.413940430,-303.400329590,219.264938354,644.011718750,-292.732055664,163.395507813,
383,640.632690430,-304.256805420,220.091354370,644.127624512,-293.473907471,164.085586548,
384,640.852111816,-305.113311768,220.926528931,644.234436035,-294.211547852,164.790084839,
385,641.064758301,-305.969268799,221.773300171,644.340820313,-294.948333740,165.508209229,
386,641.284667969,-306.825256348,222.634521484,644.460571289,-295.682220459,166.243255615,
387,641.505432129,-307.682220459,223.505844116,644.595336914,-296.410919189,166.997192383,
388,641.737731934,-308.538269043,224.383209229,644.712341309,-297.140777588,167.756195068,
389,641.956787109,-309.393554688,225.269256592,644.818237305,-297.871856689,168.529769897,
390,642.193481445,-310.249877930,226.167770386,644.909301758,-298.607147217,169.319702148,
391,642.424560547,-311.105987549,227.073760986,644.999450684,-299.342376709,170.120361328,
392,642.645324707,-311.961029053,227.988128662,645.087585449,-300.075073242,170.939331055,
393,642.865966797,-312.810028076,228.911209106,645.161254883,-300.807312012,171.771591187,
394,643.082336426,-313.661132813,229.844604492,645.256652832,-301.530853271,172.620529175,
395,643.309082031,-314.511932373,230.785736084,645.350891113,-302.249389648,173.486434937,
396,643.523132324,-315.355499268,231.730758667,645.446655273,-302.963684082,174.370239258,
397,643.742553711,-316.194335938,232.688125610,645.530578613,-303.673187256,175.263671875,
398,643.953857422,-317.028808594,233.656250000,645.586059570,-304.383666992,176.167877197,
399,644.170532227,-317.853515625,234.634841919,645.632202148,-305.091369629,177.090820313,
400,644.377685547,-318.669067383,235.623092651,645.696044922,-305.791412354,178.030288696,
401,644.578125000,-319.474182129,236.618301392,645.769470215,-306.476959229,178.987609863,
402,644.784301758,-320.267242432,237.631195068,645.836547852,-307.154632568,179.955993652,
403,644.971984863,-321.045227051,238.651611328,645.897338867,-307.830474854,180.939498901,
404,645.168579102,-321.808441162,239.680755615,645.919250488,-308.505706787,181.930526733,
405,645.360717773,-322.556945801,240.721481323,645.934143066,-309.175415039,182.927566528,
406,645.547668457,-323.290618896,241.774307251,645.975402832,-309.836395264,183.930282593,
407,645.718261719,-324.012786865,242.828826904,646.038940430,-310.491943359,184.938430786,
408,645.867126465,-324.725067139,243.883300781,646.084106445,-311.145874023,185.948944092,
409,646.022705078,-325.424407959,244.954345703,646.084838867,-311.803039551,186.942245483,
410,646.183105469,-326.114654541,246.020721436,646.088867188,-312.460449219,187.930297852,
411,646.335632324,-326.797943115,247.087799072,646.136169434,-313.113098145,188.925781250,
412,646.475097656,-327.475128174,248.156051636,646.179443359,-313.765991211,189.914123535,
413,646.587280273,-328.149261475,249.223144531,646.178649902,-314.422088623,190.892745972,
414,646.710815430,-328.822448730,250.298782349,646.167419434,-315.082489014,191.864593506,
415,646.829956055,-329.498687744,251.376098633,646.173217773,-315.743835449,192.835494995,
416,646.958129883,-330.175048828,252.455276489,646.200988770,-316.399444580,193.810562134,
417,647.083007813,-330.853942871,253.545120239,646.237670898,-317.049377441,194.786895752,
418,647.202636719,-331.543243408,254.635055542,646.228637695,-317.699920654,195.756027222,
419,647.303955078,-332.235534668,255.730422974,646.194152832,-318.351989746,196.723632813,
420,647.411132813,-332.930633545,256.837219238,646.182739258,-318.994018555,197.691055298,
421,647.523742676,-333.627258301,257.950653076,646.191528320,-319.622985840,198.661590576,
422,647.659423828,-334.330780029,259.082611084,646.183227539,-320.248596191,199.640029907,
423,647.763732910,-335.042480469,260.213653564,646.136047363,-320.872314453,200.618957520,
424,647.891845703,-335.754241943,261.356018066,646.104492188,-321.484191895,201.600967407,
425,648.020202637,-336.466766357,262.508483887,646.101562500,-322.081268311,202.588516235,
426,648.154113770,-337.180511475,263.679870605,646.063049316,-322.671417236,203.580673218,
427,648.288696289,-337.892333984,264.850616455,645.983154297,-323.259826660,204.577056885,
428,648.398986816,-338.605346680,266.025726318,645.947448730,-323.836944580,205.581787109,
429,648.507507324,-339.318603516,267.204986572,645.923339844,-324.399719238,206.596084595,
430,648.622985840,-340.032012939,268.383239746,645.835754395,-324.963043213,207.612686157,
431,648.745849609,-340.743865967,269.569976807,645.773864746,-325.518096924,208.636917114,
432,648.849731445,-341.451080322,270.750976563,645.732543945,-326.061920166,209.677124023,
433,648.970031738,-342.153015137,271.934783936,645.635375977,-326.612152100,210.720748901,
434,649.084716797,-342.854400635,273.116851807,645.568969727,-327.156616211,211.779220581,
435,649.188415527,-343.555633545,274.303710938,645.526916504,-327.694732666,212.856781006,
436,649.287597656,-344.252899170,275.485992432,645.427368164,-328.243011475,213.937957764,
437,649.378662109,-344.945922852,276.666534424,645.365173340,-328.787017822,215.036468506,
438,649.453186035,-345.631896973,277.840667725,645.318298340,-329.322814941,216.144012451,
439,649.552124023,-346.315490723,279.022460938,645.224182129,-329.866546631,217.257431030,
440,649.634033203,-346.998718262,280.203460693,645.159301758,-330.403259277,218.386474609,
441,649.725769043,-347.673736572,281.388427734,645.093200684,-330.932495117,219.524490356,
442,649.793457031,-348.333404541,282.572631836,645.006713867,-331.466461182,220.664398193,
443,649.886169434,-348.976623535,283.761840820,644.936828613,-331.988555908,221.817886353,
444,649.949279785,-349.614318848,284.954681396,644.859619141,-332.509460449,222.981765747,
445,650.005615234,-350.242767334,286.149108887,644.787841797,-333.035400391,224.155288696,
446,650.089416504,-350.853057861,287.349884033,644.722412109,-333.551513672,225.332901001,
447,650.165771484,-351.449676514,288.561065674,644.625122070,-334.073577881,226.511566162,
448,650.223754883,-352.036010742,289.766357422,644.554321289,-334.594299316,227.702911377,
449,650.291320801,-352.611267090,290.979339600,644.493408203,-335.110961914,228.891845703,
450,650.349853516,-353.178039551,292.182006836,644.392456055,-335.637237549,230.068298340,
451,650.368347168,-353.735626221,293.377563477,644.329589844,-336.154113770,231.249191284,
452,650.424926758,-354.287200928,294.577697754,644.256286621,-336.673736572,232.427642822,
453,650.473632813,-354.831512451,295.782379150,644.142578125,-337.203521729,233.589935303,
454,650.477783203,-355.369750977,296.972808838,644.075500488,-337.726074219,234.759246826,
455,650.540466309,-355.905670166,298.171905518,643.999023438,-338.255218506,235.921981812,
456,650.570007324,-356.442260742,299.364685059,643.899475098,-338.782409668,237.078567505,
457,650.585937500,-356.970886230,300.559631348,643.830932617,-339.304229736,238.236007690,
458,650.617370605,-357.501739502,301.754638672,643.727233887,-339.835418701,239.377105713,
459,650.611694336,-358.027343750,302.944152832,643.633544922,-340.359863281,240.517105103,
460,650.635803223,-358.544891357,304.140594482,643.563049316,-340.882659912,241.658416748,
461,650.657226563,-359.069885254,305.336700439,643.446289063,-341.411315918,242.784439087,
462,650.669799805,-359.584259033,306.529357910,643.362060547,-341.930511475,243.911376953,
463,650.694641113,-360.093902588,307.723999023,643.278747559,-342.447662354,245.034652710,
464,650.694274902,-360.600769043,308.922210693,643.147521973,-342.964477539,246.140975952,
465,650.693847656,-361.099670410,310.111907959,643.055419922,-343.473419189,247.256469727,
466,650.716979980,-361.606964111,311.308624268,642.935729980,-343.979431152,248.361373901,
467,650.718322754,-362.111663818,312.504028320,642.808593750,-344.477203369,249.462158203,
468,650.710205078,-362.617034912,313.698883057,642.701782227,-344.968170166,250.571823120,
469,650.712280273,-363.119812012,314.891265869,642.566955566,-345.450775146,251.669418335,
470,650.716613770,-363.617218018,316.089935303,642.467773438,-345.918151855,252.770538330,
471,650.705078125,-364.118927002,317.277008057,642.328674316,-346.381774902,253.868484497,
472,650.701843262,-364.610565186,318.468719482,642.203369141,-346.831420898,254.969772339,
473,650.688110352,-365.107543945,319.648223877,642.074218750,-347.270141602,256.062957764,
474,650.682556152,-365.597351074,320.838897705,641.924926758,-347.699493408,257.155364990,
475,650.647460938,-366.077880859,322.014434814,641.792480469,-348.117736816,258.251220703,
476,650.635681152,-366.560821533,323.203277588,641.664184570,-348.525756836,259.345031738,
477,650.619079590,-367.032989502,324.386199951,641.520019531,-348.924133301,260.436676025,
478,650.595458984,-367.505798340,325.571350098,641.362915039,-349.311492920,261.523101807,
479,650.568603516,-367.963348389,326.753936768,641.230712891,-349.690429688,262.616455078,
480,650.531433105,-368.420166016,327.937133789,641.080017090,-350.061798096,263.702270508,
481,650.503173828,-368.860961914,329.117980957,640.928222656,-350.423339844,264.787414551,
482,650.446594238,-369.296569824,330.299957275,640.760559082,-350.781829834,265.872589111,
483,650.423522949,-369.708190918,331.477111816,640.603698730,-351.127716064,266.953460693,
484,650.359558105,-370.118438721,332.658172607,640.426696777,-351.474060059,268.031616211,
485,650.283874512,-370.505615234,333.825164795,640.274719238,-351.806610107,269.108398438,
486,650.232604980,-370.884796143,335.003692627,640.099670410,-352.131439209,270.181945801,
487,650.143798828,-371.245056152,336.161468506,639.924560547,-352.453674316,271.252502441,
488,650.059570313,-371.585021973,337.331481934,639.770507813,-352.765869141,272.323486328,
489,649.961303711,-371.915802002,338.479553223,639.570983887,-353.078979492,273.386260986,
490,649.841430664,-372.216705322,339.629943848,639.416564941,-353.384399414,274.448638916,
491,649.735107422,-372.499176025,340.771820068,639.250122070,-353.690307617,275.506500244,
492,649.590209961,-372.763488770,341.901794434,639.042114258,-353.995880127,276.546875000,
493,649.436035156,-373.003601074,343.029083252,638.884216309,-354.297821045,277.588134766,
494,649.289001465,-373.215393066,344.142150879,638.692321777,-354.603118896,278.619812012,
495,649.122741699,-373.413696289,345.250976563,638.493408203,-354.898895264,279.638610840,
496,648.944396973,-373.593017578,346.344299316,638.328369141,-355.192901611,280.653015137,
497,648.773803711,-373.750061035,347.447967529,638.122436523,-355.491729736,281.657501221,
498,648.593994141,-373.888275146,348.534393311,637.946960449,-355.779785156,282.662475586,
499,648.396606445,-374.013427734,349.614410400,637.765258789,-356.064849854,283.655883789,
500,648.211059570,-374.127990723,350.700683594,637.557128906,-356.349853516,284.639160156,
501,648.006958008,-374.233581543,351.767517090,637.387145996,-356.621795654,285.627075195,
502,647.804565430,-374.339447021,352.850860596,637.200439453,-356.888549805,286.605651855,
503,647.623596191,-374.448730469,353.925933838,636.999755859,-357.155822754,287.581329346,
504,647.448120117,-374.561126709,354.999816895,636.831726074,-357.411560059,288.556121826,
505,647.284851074,-374.681427002,356.093597412,636.640380859,-357.659301758,289.514251709,
506,647.152099609,-374.815399170,357.176330566,636.433044434,-357.904754639,290.468902588,
507,647.022216797,-374.959442139,358.273498535,636.267517090,-358.142578125,291.430633545,
508,646.876220703,-375.110961914,359.366210938,636.093811035,-358.374481201,292.388092041,
509,646.737792969,-375.274108887,360.446441650,635.885131836,-358.606231689,293.336914063,
510,646.619201660,-375.441802979,361.553070068,635.695739746,-358.831146240,294.289916992,
511,646.500000000,-375.614166260,362.633422852,635.537780762,-359.046569824,295.250793457,
512,646.412719727,-375.797027588,363.725494385,635.353088379,-359.261230469,296.203735352,
513,646.341430664,-375.987976074,364.816955566,635.142639160,-359.472747803,297.152587891,
514,646.227478027,-376.183380127,365.886352539,634.961364746,-359.672973633,298.109375000,
515,646.136657715,-376.376953125,366.969696045,634.790100098,-359.860778809,299.074493408,
516,646.055603027,-376.571228027,368.039855957,634.607604980,-360.046722412,300.038574219,
517,645.993286133,-376.770233154,369.108459473,634.415954590,-360.231597900,301.001861572,
518,645.938964844,-376.972534180,370.193634033,634.242919922,-360.405273438,301.972930908,
519,645.878051758,-377.171569824,371.255493164,634.095764160,-360.566223145,302.951171875,
520,645.832458496,-377.366790771,372.321014404,633.929870605,-360.719879150,303.925292969,
521,645.801452637,-377.561737061,373.400054932,633.747497559,-360.868988037,304.902282715,
522,645.780944824,-377.752807617,374.455596924,633.570556641,-361.013244629,305.891082764,
523,645.761352539,-377.940063477,375.521240234,633.413146973,-361.151458740,306.885559082,
524,645.725280762,-378.124694824,376.581634521,633.273620605,-361.280395508,307.889160156,
525,645.714660645,-378.296447754,377.628723145,633.150329590,-361.400024414,308.904388428,
526,645.720336914,-378.464355469,378.672119141,633.021179199,-361.516601563,309.927551270,
527,645.730529785,-378.624450684,379.720123291,632.875793457,-361.632690430,310.942596436,
528,645.735778809,-378.777374268,380.756347656,632.729919434,-361.744781494,311.957366943,
529,645.736633301,-378.924560547,381.774169922,632.592224121,-361.855255127,312.982269287,
530,645.727966309,-379.060058594,382.807373047,632.467163086,-361.963653564,314.006317139,
531,645.732849121,-379.185821533,383.833923340,632.352355957,-362.072753906,315.029815674,
532,,,,632.251586914,-362.183868408,316.059783936,
533,,,,632.163452148,-362.297485352,317.083587646,
534,,,,632.080017090,-362.419891357,318.103637695,
535,,,,631.996948242,-362.547424316,319.125152588,
536,645.790710449,-379.647705078,388.804199219,631.900146484,-362.684906006,320.131896973,
537,,,,631.810607910,-362.831146240,321.129974365,
538,,,,631.737304688,-362.980957031,322.122528076,
539,,,,631.679321289,-363.141143799,323.105957031,
540,645.811584473,-379.813293457,392.617401123,631.634521484,-363.311309814,324.078521729,
541,645.816345215,-379.825958252,393.545806885,631.581176758,-363.495117188,325.036895752,
542,,,,631.505004883,-363.691131592,325.981140137,
543,,,,631.429382324,-363.888488770,326.911987305,
544,,,,631.388671875,-364.087982178,327.829254150,
545,,,,631.350219727,-364.292175293,328.729888916,
546,,,,631.286560059,-364.503082275,329.611267090,
547,,,,631.213073730,-364.714416504,330.474700928,
548,,,,631.157958984,-364.919372559,331.322387695,
549,,,,631.121398926,-365.125579834,332.161041260,
550,,,,631.068176270,-365.334045410,332.986938477,
551,,,,630.992675781,-365.535614014,333.795288086,
552,,,,630.930725098,-365.726654053,334.591125488,
553,,,,630.873229980,-365.912628174,335.378295898,
554,,,,630.817932129,-366.098297119,336.159576416,
555,,,,630.753601074,-366.285247803,336.930450439,
556,,,,630.670410156,-366.465942383,337.686553955,
557,,,,630.617431641,-366.640441895,338.442749023,
558,,,,630.571777344,-366.814239502,339.195739746,
559,,,,630.507324219,-366.988677979,339.933685303,
560,,,,630.440490723,-367.164947510,340.665649414,
561,,,,630.366210938,-367.337951660,341.394561768,
562,,,,630.301513672,-367.504516602,342.120727539,
563,,,,630.242980957,-367.666961670,342.846405029,
564,,,,630.184570313,-367.827850342,343.567779541,
565,,,,630.116760254,-367.988464355,344.284027100,
566,,,,630.038879395,-368.140991211,345.006011963,
567,,,,629.991882324,-368.281402588,345.739013672,
568,,,,629.940307617,-368.410675049,346.471954346,
569,,,,629.891723633,-368.532623291,347.200408936,
570,,,,629.840942383,-368.647796631,347.919097900,
571,,,,629.764770508,-368.757690430,348.627532959,
572,,,,629.702148438,-368.867034912,349.334899902,
573,,,,629.638732910,-368.972259521,350.030303955,
574,,,,629.581298828,-369.073852539,350.724060059,
575,,,,629.537658691,-369.174133301,351.418884277,
576,,,,629.491882324,-369.271484375,352.109527588,
577,,,,629.433288574,-369.365692139,352.793426514,
578,,,,629.374877930,-369.459838867,353.465759277,
579,,,,629.318908691,-369.551879883,354.132080078,
580,,,,629.260620117,-369.639831543,354.788909912,
581,,,,629.203918457,-369.727783203,355.440948486,
582,,,,629.137695313,-369.815765381,356.085693359,
583,,,,629.073059082,-369.901336670,356.720520020,
584,,,,629.023559570,-369.984924316,357.350799561,
585,,,,628.976989746,-370.066680908,357.968200684,
586,,,,628.926269531,-370.151336670,358.569030762,
587,,,,628.883483887,-370.238677979,359.163635254,
588,,,,628.838806152,-370.327789307,359.753295898,
589,,,,628.779968262,-370.420135498,360.322540283,
590,,,,628.726867676,-370.512359619,360.879089355,
591,,,,628.660461426,-370.606109619,361.422454834,
592,,,,628.587097168,-370.703826904,361.945831299,
593,,,,628.524780273,-370.800750732,362.455932617,
594,,,,628.460693359,-370.893432617,362.955444336,
595,,,,628.401916504,-370.983520508,363.442993164,
596,,,,628.336303711,-371.074218750,363.911132813,
597,,,,628.269104004,-371.166992188,364.370635986,
598,,,,628.205261230,-371.261596680,364.820800781,
599,,,,628.126831055,-371.357696533,365.256317139,
600,,,,628.030639648,-371.452270508,365.676483154,
601,,,,627.936035156,-371.545410156,366.089263916,
602,,,,627.841857910,-371.636932373,366.492919922,
603,,,,627.753662109,-371.723663330,366.890472412,
604,,,,627.671386719,-371.809417725,367.281677246,
605,,,,627.599060059,-371.889221191,367.665344238,
606,,,,627.514404297,-371.964538574,368.043701172,
607,,,,627.425903320,-372.036682129,368.419525146,
608,,,,627.325195313,-372.103393555,368.786590576,
609,,,,627.221862793,-372.169830322,369.147460938,
610,,,,627.121520996,-372.232330322,369.506256104,
611,,,,627.008789063,-372.289733887,369.865661621,
612,,,,626.899841309,-372.344482422,370.225006104,
613,,,,626.794860840,-372.396850586,370.585571289,
614,,,,626.693786621,-372.440887451,370.944854736,
615,,,,626.593811035,-372.480468750,371.301879883,
616,,,,626.487426758,-372.518463135,371.658233643,
617,,,,626.387390137,-372.550903320,372.011535645,
618,,,,626.295959473,-372.578460693,372.366516113,
619,,,,626.188476563,-372.599426270,372.713104248,
620,,,,626.082214355,-372.617645264,373.055633545,
621,,,,625.976318359,-372.631988525,373.389892578,
622,,,,625.861328125,-372.637084961,373.717498779,
623,,,,625.738769531,-372.636199951,374.038696289,
624,,,,625.618713379,-372.630157471,374.351898193,
625,,,,625.500854492,-372.617370605,374.653015137,
626,,,,625.368591309,-372.599578857,374.946746826,
627,,,,625.232910156,-372.578216553,375.234497070,
628,,,,625.107177734,-372.551116943,375.515228271,
629,,,,624.966308594,-372.521331787,375.792510986,
630,,,,624.826354980,-372.489227295,376.062744141,
631,,,,624.684387207,-372.455078125,376.324920654,
632,,,,624.548034668,-372.422119141,376.585418701,
633,,,,624.408813477,-372.389099121,376.838745117,
634,,,,624.267456055,-372.359008789,377.088531494,
635,,,,624.129150391,-372.331268311,377.334747314,
636,,,,623.992309570,-372.304840088,377.572692871,
637,,,,623.857604980,-372.280456543,377.811492920,
638,,,,623.715820313,-372.258636475,378.046569824,
639,,,,623.558288574,-372.236633301,378.262908936,
640,,,,623.415283203,-372.218170166,378.479492188,
641,,,,623.263854980,-372.202056885,378.695495605,
642,,,,623.106445313,-372.186737061,378.896423340,
643,,,,622.952026367,-372.174407959,379.086730957,
644,,,,622.791809082,-372.166564941,379.275512695,
645,,,,622.648498535,-372.161773682,379.461303711,
646,,,,622.483032227,-372.153717041,379.631652832,
647,,,,622.315063477,-372.145935059,379.794799805,
648,,,,622.157958984,-372.139923096,379.952239990,
649,,,,622.002197266,-372.134643555,380.102355957,
650,,,,621.843750000,-372.128479004,380.247314453,
651,,,,621.657836914,-372.123352051,380.380706787,
652,,,,621.495056152,-372.118225098,380.515167236,
653,,,,621.329528809,-372.111755371,380.649810791,
654,,,,621.144775391,-372.106628418,380.773376465,
655,,,,620.972961426,-372.098785400,380.892883301,
656,,,,620.795898438,-372.088928223,381.015716553,
657,,,,620.619567871,-372.074340820,381.142364502,
658,,,,620.438293457,-372.055572510,381.270141602,
659,,,,620.254882813,-372.030944824,381.398315430,
660,,,,620.058349609,-371.990081787,381.519836426,
661,,,,619.856994629,-371.930023193,381.644439697,
662,,,,619.658935547,-371.850219727,381.776855469,
663,,,,619.461853027,-371.752868652,381.909210205,
664,,,,619.271667480,-371.638885498,382.048767090,
665,,,,619.080993652,-371.510253906,382.192718506,
666,,,,618.901855469,-371.364532471,382.340393066,
667,,,,618.723693848,-371.205596924,382.495391846,
668,,,,618.545227051,-371.041046143,382.652557373,
669,,,,618.363342285,-370.869812012,382.806365967,
670,,,,618.148925781,-370.687530518,382.957092285,
671,,,,617.951354980,-370.497222900,383.116149902,
672,,,,617.777465820,-370.301696777,383.277526855,
673,,,,617.593566895,-370.098693848,383.438476563,
674,,,,617.386413574,-369.890411377,383.598052979,
675,,,,617.192077637,-369.677764893,383.761962891,
676,,,,617.017211914,-369.455230713,383.928405762,
677,,,,616.828186035,-369.227447510,384.094116211,
678,,,,616.628479004,-369.001739502,384.262817383,
679,,,,616.427246094,-368.775512695,384.434356689,
680,,,,616.230285645,-368.540161133,384.614013672,
681,,,,616.048217773,-368.300903320,384.796447754,
682,,,,615.851623535,-368.062255859,384.980407715,
683,,,,615.641845703,-367.812255859,385.169891357,
684,,,,615.467712402,-367.554718018,385.370269775,
685,,,,615.286254883,-367.293182373,385.573303223,
686,,,,615.080810547,-367.024261475,385.776123047,
687,,,,614.891967773,-366.749084473,385.985809326,
688,,,,614.700988770,-366.469665527,386.195831299,
689,,,,614.509277344,-366.190093994,386.408020020,
690,,,,614.335815430,-365.909606934,386.621765137,
691,,,,614.154785156,-365.631805420,386.833129883,
692,,,,613.968811035,-365.362274170,387.041839600,
693,,,,613.788879395,-365.090454102,387.252380371,
694,,,,613.605957031,-364.824523926,387.460784912,
695,,,,613.433410645,-364.567413330,387.667907715,
696,,,,613.261840820,-364.311767578,387.876800537,
697,,,,613.102600098,-364.061767578,388.089538574,
698,,,,612.953430176,-363.819152832,388.303955078,
699,,,,612.768005371,-363.581512451,388.512237549,
700,,,,612.593688965,-363.348632813,388.724975586,
701,,,,612.447082520,-363.118957520,388.945556641,
702,,,,612.285705566,-362.895721436,389.165283203,
703,,,,612.120178223,-362.683074951,389.391601563,
704,,,,611.975280762,-362.476867676,389.621765137,
705,,,,611.829345703,-362.275695801,389.854034424,
706,,,,611.684875488,-362.086975098,390.092834473,
707,,,,611.547058105,-361.914672852,390.330200195,
708,,,,611.405822754,-361.752166748,390.579528809,
709,,,,611.265563965,-361.596984863,390.841278076,
710,,,,611.130187988,-361.452697754,391.110473633,
711,,,,611.010253906,-361.323181152,391.398345947,
712,,,,610.886352539,-361.207214355,391.697601318,
713,,,,610.755065918,-361.105987549,392.008087158,
714,,,,610.629577637,-361.017364502,392.334259033,
715,,,,610.515136719,-360.943054199,392.670867920,
716,,,,610.392028809,-360.886016846,393.013000488,
717,,,,610.287292480,-360.843505859,393.366210938,
718,,,,610.195068359,-360.816070557,393.728576660,
719,,,,610.088073730,-360.804290771,394.091674805,
720,,,,609.986572266,-360.807495117,394.465911865,
721,,,,609.898925781,-360.826080322,394.849182129,
722,,,,609.813171387,-360.859008789,395.235626221,
723,,,,609.741882324,-360.899322510,395.627532959,
724,,,,609.674255371,-360.946502686,396.018951416,
725,,,,609.599487305,-360.998657227,396.409851074,
726,,,,609.540710449,-361.053741455,396.805877686,
727,,,,609.490905762,-361.111358643,397.205047607,
728,,,,609.441711426,-361.167144775,397.601196289,
729,,,,609.405334473,-361.221557617,397.993682861,
730,,,,609.369018555,-361.272399902,398.382659912,
731,,,,609.337585449,-361.317474365,398.768524170,
732,,,,609.309020996,-361.350067139,399.151580811,
733,,,,609.266052246,-361.368347168,399.526031494,
734,,,,609.247558594,-361.375091553,399.904724121,
735,,,,609.244873047,-361.367279053,400.287841797,
736,,,,609.233886719,-361.344604492,400.665802002,
737,,,,609.224243164,-361.308593750,401.042144775,
738,,,,609.218811035,-361.257141113,401.406951904,
739,,,,609.217041016,-361.192657471,401.764739990,
740,,,,609.205871582,-361.115844727,402.114715576,
741,,,,609.198242188,-361.025299072,402.454437256,
742,,,,609.218688965,-360.917266846,402.789154053,
743,,,,609.238891602,-360.794006348,403.116546631,
744,,,,609.247009277,-360.659515381,403.426940918,
745,,,,609.251831055,-360.510345459,403.722015381,
746,,,,609.246398926,-360.351135254,404.006958008,
747,,,,609.249572754,-360.179992676,404.284851074,
748,,,,609.266235352,-359.995880127,404.553771973,
749,,,,609.286010742,-359.805114746,404.814483643,
750,,,,609.287353516,-359.607055664,405.061889648,
751,,,,609.291870117,-359.399230957,405.294433594,
752,,,,609.320251465,-359.189727783,405.521301270,
753,,,,609.325317383,-358.979339600,405.729400635,
754,,,,609.321655273,-358.768737793,405.923675537,
755,,,,609.340942383,-358.561370850,406.116638184,
756,,,,609.372375488,-358.359100342,406.295104980,
757,,,,609.379394531,-358.161010742,406.457641602,
758,,,,609.365539551,-357.964416504,406.607788086,
759,,,,609.372009277,-357.773803711,406.754119873,
760,,,,609.386047363,-357.587432861,406.896545410,
761,,,,609.383239746,-357.407836914,407.023468018,
762,,,,609.365661621,-357.240936279,407.137084961,
763,,,,609.360595703,-357.088287354,407.245880127,
764,,,,609.390747070,-356.952972412,407.362762451,
765,,,,609.407775879,-356.835113525,407.471008301,
766,,,,609.405944824,-356.734893799,407.568237305,
767,,,,609.420471191,-356.655242920,407.667175293,
768,,,,609.398132324,-356.580718994,407.722564697,
769,,,,609.313842773,-356.485870361,407.660003662,
770,,,,609.215759277,-356.390594482,407.503326416,
